invoice_no,customer_id,product_id,date_id,payment_id,mall_id,quantity,price
I663025,C316736,1,20221201,1,8,5,1500.4
I421644,C334827,6,20210208,2,5,5,179.2
I122797,C143785,4,20220602,3,6,1,40.66
I316512,C191879,1,20210112,1,10,1,300.08
I274422,C268370,2,20230101,3,1,5,3000.85
I419598,C185571,5,20210907,3,1,1,5.23
I286045,C344261,6,20220306,3,7,3,107.52
I576872,C135788,6,20220108,1,6,5,179.2
I471033,C200323,1,20211105,2,6,4,1200.32
I226682,C172038,5,20220509,2,1,5,26.15
I273492,C331394,6,20220607,1,6,1,35.84
I289795,C132879,2,20220908,1,3,4,2400.68
I209043,C130776,1,20210112,1,3,1,300.08
I211167,C189026,1,20220612,1,3,2,600.16
I143298,C166018,7,20211201,1,3,4,4200.0
I287698,C159004,8,20210709,1,8,1,11.73
I119120,C272580,5,20221212,3,9,4,20.92
I239040,C163244,2,20220704,1,6,3,1800.51
I598989,C125404,7,20221109,3,5,4,4200.0
I170565,C179436,7,20220202,2,2,2,2100.0
I243990,C139768,5,20210510,3,8,5,26.15
I250764,C322539,1,20211208,3,10,5,1500.4
I185718,C584300,4,20220712,3,2,2,81.32
I224871,C328806,4,20220508,1,1,4,162.64
I285049,C280823,2,20220208,1,1,1,600.17
I645139,C214495,5,20230303,1,5,5,26.15
I327006,C232478,1,20220304,1,3,5,1500.4
I271591,C208724,5,20221210,3,1,2,10.46
I323402,C138563,7,20210311,2,3,5,5250.0
I199073,C658044,2,20220507,3,6,3,1800.51
I734674,C225542,1,20220605,1,3,5,1500.4
I105709,C256895,1,20220907,3,7,3,900.24
I296469,C759648,4,20220906,3,1,5,203.3
I248653,C950491,4,20220611,3,1,1,40.66
I207363,C279003,5,20210811,3,6,3,15.69
I140499,C819876,1,20221011,3,6,5,1500.4
I295533,C218777,3,20220506,3,5,2,30.3
I135954,C130376,1,20220708,2,3,4,1200.32
I121074,C279512,1,20230201,1,6,4,1200.32
I473226,C420380,6,20220403,3,4,3,107.52
I199120,C237634,5,20221101,2,10,2,10.46
I532576,C817178,5,20220104,2,7,4,20.92
I168922,C117552,1,20210301,3,2,1,300.08
I136577,C638138,5,20220511,1,1,3,15.69
I829233,C272421,1,20220305,3,4,5,1500.4
I187635,C209014,5,20220311,1,5,2,10.46
I284319,C248449,1,20220111,3,1,2,600.16
I184052,C257007,5,20211209,3,3,1,5.23
I162493,C937516,4,20220412,1,7,1,40.66
I144654,C168604,5,20210907,3,6,5,26.15
I114977,C321420,6,20220402,1,6,4,143.36
I219578,C298898,1,20220402,3,9,2,600.16
I248331,C187335,1,20210306,3,3,4,1200.32
I323498,C402861,8,20221204,1,8,2,23.46
I266866,C339808,5,20221109,1,6,3,15.69
I670074,C874533,1,20220910,3,1,2,600.16
I132814,C293805,4,20210608,2,10,2,81.32
I732940,C305737,1,20211007,1,6,3,900.24
I147913,C587275,1,20221006,1,2,1,300.08
I532980,C819857,4,20210811,3,9,2,81.32
I160526,C316385,4,20210305,2,9,2,81.32
I326664,C957744,5,20220409,1,6,2,10.46
I367083,C434310,8,20220304,3,3,1,11.73
I264129,C144965,1,20210406,3,4,3,900.24
I106058,C166433,5,20220411,2,1,3,15.69
I275029,C145085,6,20220102,3,4,2,71.68
I301329,C264858,1,20210407,2,7,5,1500.4
I177615,C110171,4,20210704,1,4,5,203.3
I163260,C178979,1,20211109,1,7,4,1200.32
I261059,C231678,1,20220701,1,5,3,900.24
I903644,C174080,1,20220608,1,2,1,300.08
I259891,C520121,4,20210409,3,6,2,81.32
I191359,C177834,1,20221009,1,3,5,1500.4
I305550,C268256,2,20210708,3,6,5,3000.85
I496168,C245031,1,20221203,1,6,4,1200.32
I237830,C142784,7,20221105,1,1,1,1050.0
I136574,C313304,5,20211010,1,6,3,15.69
I188861,C306159,1,20210404,2,6,5,1500.4
I230775,C452381,5,20220804,1,4,1,5.23
I210182,C288317,1,20210105,1,4,5,1500.4
I228787,C539483,2,20220112,2,5,5,3000.85
I204216,C536571,1,20211002,2,9,1,300.08
I287814,C255933,5,20220502,3,1,1,5.23
I268039,C751184,2,20210802,1,1,1,600.17
I119353,C101041,7,20211206,3,4,4,4200.0
I290096,C195539,4,20210506,1,1,2,81.32
I428936,C163505,7,20220201,3,4,5,5250.0
I822874,C233822,3,20210208,3,10,5,75.75
I554249,C318135,6,20210811,1,4,5,179.2
I107028,C187399,1,20210812,3,10,4,1200.32
I871577,C263638,1,20210805,1,1,4,1200.32
I281824,C281222,5,20210201,3,6,1,5.23
I191840,C718478,7,20210810,3,1,1,1050.0
I198558,C224003,4,20210702,3,8,3,121.98
I291424,C110374,4,20210408,3,3,3,121.98
I258771,C161543,1,20220808,2,4,3,900.24
I104558,C172817,5,20210702,3,3,3,15.69
I237840,C124563,1,20221104,1,4,4,1200.32
I996682,C233527,4,20220205,3,5,2,81.32
I258221,C181538,1,20220308,1,6,3,900.24
I494196,C306654,2,20220212,1,2,2,1200.34
I263625,C278673,2,20220404,1,5,4,2400.68
I213728,C303745,1,20220812,1,5,2,600.16
I195957,C114815,2,20220211,1,3,5,3000.85
I325965,C146772,1,20210501,2,6,2,600.16
I304511,C169067,1,20210103,2,7,5,1500.4
I213015,C784238,7,20221210,1,9,1,1050.0
I319847,C147226,6,20210406,3,8,4,143.36
I208487,C211428,7,20210111,3,3,1,1050.0
I178300,C448000,3,20220212,3,6,2,30.3
I293563,C802659,4,20210501,2,1,2,81.32
I127952,C215312,5,20221006,1,6,2,10.46
I283800,C712149,5,20211102,1,3,4,20.92
I168721,C176601,4,20220702,2,8,2,81.32
I152922,C120453,4,20220607,3,10,5,203.3
I208596,C206245,1,20211203,3,9,2,600.16
I838301,C216613,6,20210903,1,3,3,107.52
I591379,C524072,3,20211007,3,3,2,30.3
I854715,C247761,1,20220510,2,1,4,1200.32
I334520,C297272,6,20210611,1,1,1,35.84
I212868,C211272,5,20220804,3,5,3,15.69
I272121,C159714,2,20210204,3,4,3,1800.51
I970274,C400277,5,20220605,1,5,1,5.23
I991381,C153538,4,20221104,1,2,3,121.98
I726077,C287868,5,20220304,1,4,4,20.92
I107878,C327188,1,20220907,3,3,3,900.24
I267154,C300199,1,20221105,1,6,4,1200.32
I324585,C109387,4,20210706,3,8,1,40.66
I205775,C251012,8,20230101,3,3,4,46.92
I289810,C256684,1,20220506,3,4,2,600.16
I306238,C158854,1,20211109,3,1,3,900.24
I336229,C333240,7,20210301,3,3,4,4200.0
I468192,C127296,1,20221205,3,3,5,1500.4
I955346,C376755,4,20210701,3,10,3,121.98
I128106,C547578,1,20220609,3,6,1,300.08
I280200,C573389,8,20220910,3,1,5,58.65
I231569,C175496,4,20210711,3,3,3,121.98
I123715,C198379,7,20220502,1,6,4,4200.0
I364901,C475134,2,20210601,3,6,3,1800.51
I871597,C262186,3,20210607,1,3,5,75.75
I332890,C208701,4,20220812,2,6,4,162.64
I282341,C718607,1,20220405,3,5,1,300.08
I235567,C229431,7,20220410,3,4,4,4200.0
I222120,C208614,4,20210712,3,1,3,121.98
I271892,C107616,8,20210803,2,2,5,58.65
I150428,C100410,1,20210907,2,1,3,900.24
I194038,C606113,2,20221201,3,6,2,1200.34
I187936,C316853,4,20210507,2,1,2,81.32
I307967,C148622,1,20210510,3,6,2,600.16
I245804,C237469,7,20220605,2,7,2,2100.0
I119865,C305614,7,20210911,2,4,2,2100.0
I167968,C125146,4,20220503,2,1,5,203.3
I267147,C185623,3,20220709,1,3,5,75.75
I168276,C242564,2,20210712,1,8,2,1200.34
I857655,C132932,4,20220301,1,1,4,162.64
I242626,C398661,1,20210706,1,8,1,300.08
I310758,C603323,5,20210807,2,4,5,26.15
I320221,C479361,1,20210105,1,6,3,900.24
I204430,C821059,3,20221001,3,10,3,45.45
I291672,C138461,7,20211102,1,1,2,2100.0
I181132,C266964,2,20221007,1,6,3,1800.51
I335191,C186421,6,20210801,3,4,4,143.36
I296234,C174858,8,20211208,2,1,4,46.92
I229621,C457342,5,20210801,1,3,3,15.69
I548188,C256492,1,20220808,3,6,1,300.08
I329703,C285031,3,20220901,3,5,1,15.15
I170940,C294815,1,20210701,2,6,2,600.16
I405284,C759283,1,20210511,3,6,4,1200.32
I253460,C135470,1,20210408,1,1,2,600.16
I264138,C346153,8,20220704,3,2,1,11.73
I660512,C296021,6,20211105,1,3,4,143.36
I281158,C888557,1,20220203,1,7,2,600.16
I129759,C277958,5,20220703,3,4,1,5.23
I277264,C394159,2,20220507,1,2,3,1800.51
I197288,C706588,1,20210208,3,6,4,1200.32
I708378,C852960,5,20210311,3,9,3,15.69
I515252,C264313,5,20220901,1,2,1,5.23
I609620,C242601,1,20220612,3,4,2,600.16
I765189,C260295,1,20220707,3,3,2,600.16
I122800,C216334,5,20210302,1,8,1,5.23
I385742,C175485,1,20210409,3,6,2,600.16
I589881,C149152,5,20220612,1,1,2,10.46
I194472,C122834,4,20210706,3,5,1,40.66
I218709,C714108,2,20210207,1,1,2,1200.34
I332825,C293308,6,20220603,3,6,4,143.36
I483296,C293713,5,20220207,3,8,5,26.15
I413114,C321658,4,20211008,3,10,3,121.98
I147979,C174047,2,20220307,3,10,2,1200.34
I132040,C193258,3,20221010,3,10,2,30.3
I138235,C280331,5,20220910,1,8,3,15.69
I551357,C139130,1,20211111,1,1,1,300.08
I311082,C309288,1,20220808,3,1,3,900.24
I656091,C871093,2,20211111,1,6,5,3000.85
I331429,C252006,5,20220712,3,1,2,10.46
I131187,C117797,3,20220201,3,1,1,15.15
I203623,C265344,1,20230101,1,3,4,1200.32
I268254,C291287,2,20220105,1,3,5,3000.85
I181123,C125839,5,20220610,3,3,2,10.46
I162407,C743657,2,20210407,3,1,3,1800.51
I127964,C155760,4,20220407,1,6,2,81.32
I810176,C251018,4,20210808,2,6,1,40.66
I190555,C330169,8,20220601,3,1,4,46.92
I143972,C635037,5,20220501,2,7,3,15.69
I216536,C323432,1,20220903,1,6,3,900.24
I436391,C255482,1,20220404,1,1,4,1200.32
I485965,C159305,1,20221208,1,5,1,300.08
I377039,C242458,5,20210106,1,8,5,26.15
I261578,C200660,1,20210404,2,4,2,600.16
I541549,C276603,4,20211208,3,3,1,40.66
I280304,C304846,1,20221109,3,1,1,300.08
I430806,C306329,1,20220302,1,7,5,1500.4
I178904,C140186,5,20211110,1,5,3,15.69
I142857,C227834,1,20220507,3,1,5,1500.4
I140767,C706385,4,20210103,1,8,4,162.64
I242996,C126437,2,20210701,2,4,5,3000.85
I201092,C330851,7,20210404,2,1,3,3150.0
I239341,C239849,5,20211012,3,6,3,15.69
I296756,C232627,4,20211211,1,4,3,121.98
I411390,C303625,1,20210302,3,5,3,900.24
I125211,C329525,1,20220610,3,3,4,1200.32
I864926,C318183,4,20221101,1,1,5,203.3
I218244,C459672,1,20220911,1,6,1,300.08
I225195,C133130,4,20220707,3,6,2,81.32
I347161,C148782,5,20210202,3,2,1,5.23
I334799,C102785,3,20220310,1,1,3,45.45
I205630,C134085,1,20210510,3,3,2,600.16
I102526,C317197,4,20220103,1,8,3,121.98
I118816,C157536,4,20221201,2,2,5,203.3
I150491,C307729,4,20221207,2,3,3,121.98
I881499,C264677,1,20220407,3,1,4,1200.32
I195592,C881481,7,20210905,3,1,4,4200.0
I136896,C106828,1,20221002,1,1,5,1500.4
I222941,C315618,1,20220102,3,1,1,300.08
I138532,C657632,5,20210705,3,3,5,26.15
I102068,C317485,8,20210707,3,3,1,11.73
I256663,C319943,4,20220608,1,4,3,121.98
I455389,C269055,2,20221103,1,6,3,1800.51
I197599,C226427,5,20210804,3,9,1,5.23
I312434,C159288,3,20221211,2,7,5,75.75
I523496,C765163,6,20210912,1,6,4,143.36
I286503,C130081,4,20210104,3,1,3,121.98
I193909,C212798,1,20220302,3,1,1,300.08
I195686,C610647,1,20210301,3,3,3,900.24
I816202,C223691,5,20211006,3,6,2,10.46
I149593,C167533,4,20221001,3,1,2,81.32
I957933,C132001,8,20211203,3,5,4,46.92
I555573,C277818,5,20210905,2,8,3,15.69
I319541,C332559,5,20230303,3,7,5,26.15
I163963,C266029,4,20210405,1,1,2,81.32
I450601,C147943,2,20210403,1,6,3,1800.51
I965754,C799380,1,20210501,3,6,5,1500.4
I229009,C271701,6,20220604,3,10,4,143.36
I286864,C230912,8,20211002,1,7,2,23.46
I274776,C320223,4,20221012,1,3,3,121.98
I167567,C292048,5,20220406,2,5,4,20.92
I102926,C319883,5,20220608,3,8,1,5.23
I575304,C237453,1,20220301,1,2,5,1500.4
I267050,C120344,1,20220412,3,3,1,300.08
I205407,C108196,7,20210607,1,9,2,2100.0
I319269,C204960,6,20210610,2,4,5,179.2
I595894,C126470,1,20211006,1,6,4,1200.32
I552361,C229870,6,20210509,2,1,4,143.36
I233840,C103594,6,20220607,1,1,5,179.2
I292933,C110921,1,20230102,3,3,3,900.24
I474975,C193810,1,20210101,1,4,2,600.16
I270775,C169408,7,20210708,3,10,5,5250.0
I153327,C172685,4,20210708,1,6,2,81.32
I209050,C268851,3,20211111,3,6,1,15.15
I223011,C245175,1,20220707,2,10,2,600.16
I332099,C251894,1,20210307,2,5,2,600.16
I188136,C761070,6,20220501,3,4,5,179.2
I758539,C129188,3,20210611,3,3,4,60.6
I164382,C256911,3,20221101,2,3,5,75.75
I257440,C180838,1,20220112,3,2,3,900.24
I380471,C228458,5,20221206,3,6,5,26.15
I540331,C136698,7,20220303,1,4,3,3150.0
I180333,C177832,3,20220907,1,6,1,15.15
I242784,C305825,5,20211106,3,6,2,10.46
I135168,C136245,6,20210105,2,7,1,35.84
I294334,C982839,4,20220306,3,1,1,40.66
I714830,C228544,5,20220105,2,3,1,5.23
I439415,C974519,2,20220107,3,6,4,2400.68
I119389,C233844,1,20220607,1,6,5,1500.4
I370620,C651701,1,20221107,3,4,1,300.08
I266083,C188023,6,20210511,3,1,1,35.84
I200502,C219206,4,20220710,3,6,2,81.32
I392945,C560967,1,20210511,3,4,5,1500.4
I234599,C113185,2,20220307,1,8,4,2400.68
I199837,C463550,1,20220806,2,6,3,900.24
I312232,C170947,1,20220707,3,1,4,1200.32
I138275,C181531,5,20220807,3,1,4,20.92
I199457,C300370,1,20210607,1,3,2,600.16
I248734,C241398,3,20211009,3,5,1,15.15
I247433,C207159,3,20210208,3,3,4,60.6
I854151,C561142,4,20210909,1,1,1,40.66
I143358,C271179,1,20211202,3,3,1,300.08
I160633,C218399,4,20220701,2,1,4,162.64
I119421,C163569,4,20210912,1,6,4,162.64
I435810,C847268,4,20220403,1,5,4,162.64
I309096,C761132,8,20211202,1,3,1,11.73
I164928,C181684,1,20210701,2,4,3,900.24
I556012,C273434,1,20220408,1,5,2,600.16
I360110,C129291,1,20210407,2,1,5,1500.4
I857105,C446826,8,20211111,3,3,3,35.19
I604555,C294564,2,20210105,3,1,1,600.17
I596591,C323083,4,20210412,3,4,3,121.98
I210150,C191994,2,20220812,2,7,2,1200.34
I228568,C225616,1,20220512,2,4,3,900.24
I798726,C213577,3,20220206,3,4,5,75.75
I410747,C269088,2,20210712,2,7,3,1800.51
I107133,C160888,2,20210810,3,8,4,2400.68
I698332,C212445,1,20210104,2,6,2,600.16
I136549,C247081,5,20221012,1,3,1,5.23
I153696,C142701,1,20211104,1,1,4,1200.32
I308506,C747027,1,20210206,2,3,5,1500.4
I318999,C975358,2,20221207,1,5,1,600.17
I161948,C155893,2,20210612,3,4,5,3000.85
I104368,C661637,1,20220712,2,1,1,300.08
I590142,C166693,5,20210104,2,9,5,26.15
I759445,C104538,1,20210612,1,10,2,600.16
I480556,C148616,5,20220212,3,9,5,26.15
I204890,C270140,2,20220706,3,3,3,1800.51
I422101,C227556,2,20211007,2,6,3,1800.51
I317447,C641859,5,20210408,3,1,4,20.92
I666526,C264584,4,20210407,2,1,1,40.66
I148751,C308154,3,20220202,1,2,1,15.15
I331546,C335812,4,20221204,3,1,5,203.3
I140676,C118777,1,20220607,1,1,4,1200.32
I318223,C998274,6,20220911,2,9,1,35.84
I255814,C441016,1,20211105,1,6,4,1200.32
I130262,C261210,1,20220505,2,7,3,900.24
I818216,C674955,1,20220412,2,5,1,300.08
I171232,C108249,1,20230202,3,6,1,300.08
I737068,C335880,1,20220609,3,3,4,1200.32
I243785,C325075,5,20211205,1,7,5,26.15
I328848,C747705,1,20220408,2,1,5,1500.4
I201974,C783857,1,20220207,2,9,5,1500.4
I352988,C213178,8,20220712,3,10,1,11.73
I161685,C907544,4,20210312,2,4,2,81.32
I100851,C256797,4,20221009,1,5,1,40.66
I481741,C213644,3,20230302,1,1,3,45.45
I836641,C853704,7,20220207,3,6,4,4200.0
I151452,C263820,1,20210803,3,7,3,900.24
I158372,C326777,5,20220312,3,10,4,20.92
I190406,C262872,1,20220311,2,6,2,600.16
I202342,C130180,4,20210903,3,1,3,121.98
I659206,C292129,1,20220210,3,9,2,600.16
I332378,C302670,5,20220307,2,8,2,10.46
I120124,C116735,1,20210607,3,8,3,900.24
I431144,C972943,1,20221206,1,10,4,1200.32
I241975,C147050,4,20220103,1,9,1,40.66
I182320,C229896,8,20210811,2,4,1,11.73
I924503,C746533,8,20220204,3,8,5,58.65
I317590,C580679,6,20221012,1,7,2,71.68
I289317,C333246,1,20220405,2,4,3,900.24
I129323,C242574,5,20211006,3,1,3,15.69
I116414,C235474,1,20220305,2,9,2,600.16
I742288,C190800,4,20221011,1,1,1,40.66
I250168,C798700,6,20220801,1,1,5,179.2
I179920,C108698,6,20210610,3,5,1,35.84
I108820,C248315,4,20220803,1,7,4,162.64
I315610,C199196,1,20210310,2,1,5,1500.4
I115034,C291634,3,20220102,1,5,3,45.45
I661814,C175711,1,20230203,1,3,3,900.24
I837465,C305435,1,20210909,2,4,3,900.24
I280746,C445046,1,20210111,3,6,3,900.24
I289475,C491444,4,20221108,1,7,4,162.64
I263248,C126694,5,20210208,1,5,2,10.46
I312484,C132631,1,20221008,1,3,5,1500.4
I411293,C230779,4,20210804,3,2,1,40.66
I403284,C758416,5,20230101,1,6,1,5.23
I194633,C944603,1,20220205,1,2,1,300.08
I654486,C139813,2,20220201,2,6,4,2400.68
I131775,C770950,5,20210711,1,3,2,10.46
I150751,C316700,1,20210601,1,5,3,900.24
I306209,C280182,5,20220904,2,1,4,20.92
I239464,C694281,8,20210302,3,3,4,46.92
I544802,C301680,1,20210902,3,1,4,1200.32
I271798,C158836,2,20211108,3,4,3,1800.51
I476936,C662862,6,20220408,3,3,4,143.36
I349253,C100188,6,20220210,3,5,4,143.36
I301805,C178629,1,20220605,3,3,3,900.24
I244424,C269920,5,20220808,1,4,2,10.46
I315785,C183662,4,20220411,3,5,1,40.66
I977439,C299727,1,20220202,1,1,4,1200.32
I961246,C205953,1,20210304,1,3,3,900.24
I253998,C729902,4,20210706,1,3,1,40.66
I284331,C221333,1,20220504,2,1,3,900.24
I314582,C208181,1,20210211,3,6,5,1500.4
I867784,C116778,6,20220809,3,1,2,71.68
I267742,C310705,1,20220909,1,1,3,900.24
I281090,C287856,8,20211210,3,10,3,35.19
I256222,C259769,1,20210708,2,6,1,300.08
I338517,C219547,6,20210406,2,6,1,35.84
I498802,C119302,5,20211010,1,3,5,26.15
I166292,C747315,1,20221205,3,2,4,1200.32
I166964,C966385,1,20210912,2,1,1,300.08
I280129,C269383,1,20220610,2,6,5,1500.4
I139605,C171847,4,20221210,1,6,4,162.64
I159614,C160382,5,20220512,3,5,1,5.23
I111477,C339296,5,20220406,3,6,1,5.23
I272768,C339025,7,20220106,1,5,4,4200.0
I178992,C327839,1,20210309,1,6,2,600.16
I327574,C312397,7,20220111,3,10,1,1050.0
I155115,C561049,4,20211004,3,7,5,203.3
I276557,C598715,2,20221106,3,1,4,2400.68
I283477,C218870,2,20221210,2,3,5,3000.85
I224865,C305747,6,20220907,3,1,4,143.36
I154067,C232424,5,20220504,3,3,3,15.69
I153324,C322045,6,20210609,3,7,4,143.36
I488717,C180248,2,20210404,1,3,2,1200.34
I157679,C111108,1,20220911,1,7,3,900.24
I470931,C192408,2,20230102,1,4,5,3000.85
I156522,C780900,1,20220606,2,5,3,900.24
I620184,C229764,1,20220605,1,5,3,900.24
I172779,C316606,4,20210604,1,5,1,40.66
I169432,C102764,3,20220808,1,4,5,75.75
I136864,C379520,2,20220611,2,1,4,2400.68
I191322,C158335,1,20220307,3,3,5,1500.4
I211039,C208684,3,20211108,1,8,5,75.75
I483396,C254614,1,20221007,3,3,4,1200.32
I110150,C172804,5,20230101,3,6,4,20.92
I218601,C921479,1,20210111,3,4,1,300.08
I176085,C221532,4,20220309,1,4,5,203.3
I248002,C168958,4,20210705,3,3,4,162.64
I219704,C364199,1,20221012,1,1,4,1200.32
I602180,C453170,3,20220106,3,3,1,15.15
I196274,C324496,1,20220907,2,6,3,900.24
I759462,C769480,4,20211209,1,4,5,203.3
I204608,C984806,4,20221202,3,6,2,81.32
I114304,C880353,3,20211108,3,4,4,60.6
I313252,C195387,1,20210906,3,3,2,600.16
I829964,C137116,1,20220807,1,1,3,900.24
I286228,C261677,1,20221010,3,5,3,900.24
I115383,C140902,5,20211107,3,2,3,15.69
I229746,C310437,1,20211202,1,5,1,300.08
I480522,C168548,3,20210405,3,7,4,60.6
I592037,C657684,5,20211111,3,1,5,26.15
I126240,C323582,1,20210711,1,4,1,300.08
I334614,C203814,2,20220807,2,7,1,600.17
I171677,C192256,5,20211009,1,6,5,26.15
I213780,C480692,4,20221205,3,4,1,40.66
I441982,C262418,3,20210411,3,3,4,60.6
I153985,C649097,8,20221002,2,5,2,23.46
I339328,C307475,1,20210504,3,3,2,600.16
I319948,C914983,1,20230202,3,2,5,1500.4
I228919,C187117,1,20221002,3,2,2,600.16
I476331,C110084,4,20220808,3,6,5,203.3
I310590,C612294,1,20210101,3,6,1,300.08
I288093,C245464,5,20230301,1,3,3,15.69
I193241,C285595,1,20220706,1,1,1,300.08
I291634,C932668,8,20221209,1,8,2,23.46
I249098,C239424,5,20210711,2,3,1,5.23
I158399,C243870,6,20220309,1,6,3,107.52
I126193,C201677,1,20211112,3,7,4,1200.32
I849629,C478236,2,20210901,2,5,1,600.17
I403018,C160895,6,20211207,3,3,4,143.36
I120065,C245743,1,20210811,3,6,2,600.16
I184317,C448425,6,20220403,3,6,5,179.2
I231535,C299858,3,20210107,1,6,5,75.75
I224566,C186943,1,20210111,3,4,3,900.24
I471260,C547938,1,20211111,1,3,5,1500.4
I251071,C172426,1,20210412,2,3,3,900.24
I172521,C302533,3,20220105,2,8,3,45.45
I105261,C657091,8,20210209,2,2,4,46.92
I966771,C284956,7,20220603,1,1,2,2100.0
I275423,C153684,5,20211007,3,3,5,26.15
I122912,C311509,2,20210912,1,10,2,1200.34
I254542,C125676,6,20210211,3,5,4,143.36
I252513,C975973,1,20220312,1,3,5,1500.4
I261622,C187461,8,20220504,1,1,3,35.19
I101739,C152510,1,20210402,2,1,1,300.08
I685463,C167822,7,20221203,2,4,2,2100.0
I253714,C937737,3,20220911,2,1,2,30.3
I163108,C362286,4,20211103,1,8,2,81.32
I335635,C790824,5,20220706,3,9,1,5.23
I479957,C217982,1,20210412,3,1,3,900.24
I235088,C477914,5,20220206,2,1,1,5.23
I163759,C561983,5,20210512,3,6,1,5.23
I206374,C307052,5,20220609,1,6,4,20.92
I664386,C760035,1,20221012,3,4,5,1500.4
I138057,C858586,5,20221102,2,8,1,5.23
I170175,C561201,7,20220810,1,3,5,5250.0
I334954,C176955,4,20220208,3,1,3,121.98
I232182,C204448,5,20210401,1,5,2,10.46
I269262,C112107,1,20210407,2,6,2,600.16
I162136,C274511,6,20211109,2,10,2,71.68
I935834,C307769,6,20220312,3,6,5,179.2
I786127,C630685,4,20220201,2,5,2,81.32
I104377,C321514,1,20210905,2,5,5,1500.4
I222014,C165935,4,20210110,2,3,5,203.3
I110452,C281093,8,20211105,3,3,4,46.92
I373404,C261100,4,20220105,2,7,5,203.3
I281315,C273116,4,20220206,2,1,1,40.66
I277436,C167784,4,20220211,3,9,4,162.64
I331548,C310715,4,20210710,3,2,2,81.32
I148952,C191891,5,20221209,2,1,1,5.23
I566461,C234571,1,20220803,3,3,1,300.08
I256866,C100797,2,20221112,3,6,3,1800.51
I311070,C150971,1,20210105,3,6,4,1200.32
I340267,C282074,1,20230202,3,6,4,1200.32
I112045,C759987,6,20210703,3,10,2,71.68
I237811,C253971,8,20221001,3,5,2,23.46
I157247,C108563,7,20210201,1,6,1,1050.0
I665964,C155517,1,20210103,1,7,1,300.08
I889924,C867193,2,20220410,2,6,1,600.17
I201283,C241925,4,20211206,1,1,4,162.64
I171794,C161640,6,20220201,3,10,5,179.2
I983693,C163905,3,20210208,2,10,3,45.45
I295288,C287860,1,20210110,3,6,4,1200.32
I581297,C236371,1,20220501,1,6,3,900.24
I152760,C106819,1,20220501,1,9,1,300.08
I280556,C137537,1,20221205,3,1,3,900.24
I247536,C877605,3,20221107,2,6,3,45.45
I339590,C126649,5,20220905,1,1,4,20.92
I297690,C721152,3,20211002,3,1,2,30.3
I100977,C221903,6,20220509,2,3,3,107.52
I234514,C170048,4,20210703,3,1,2,81.32
I601422,C237772,7,20220405,3,3,5,5250.0
I131537,C330454,5,20220209,1,5,2,10.46
I737429,C147334,6,20210609,3,6,3,107.52
I211234,C227182,1,20220403,1,7,3,900.24
I158999,C995765,5,20211002,1,1,2,10.46
I156901,C293857,5,20211112,3,6,3,15.69
I188363,C401728,4,20210706,1,9,5,203.3
I207692,C629919,5,20210507,1,6,1,5.23
I103544,C387360,1,20210712,1,6,3,900.24
I231975,C208246,6,20210308,2,4,5,179.2
I155491,C324152,8,20211204,3,3,3,35.19
I234956,C301841,1,20210601,1,5,2,600.16
I996179,C111623,4,20220611,3,4,2,81.32
I955400,C152995,4,20220909,3,6,2,81.32
I621124,C340150,8,20210311,3,7,3,35.19
I295019,C325077,8,20220411,3,3,1,11.73
I268147,C317613,4,20210803,1,2,1,40.66
I127118,C784043,4,20220906,1,6,5,203.3
I234101,C274311,5,20221212,3,3,5,26.15
I236251,C277838,7,20210504,2,6,1,1050.0
I700939,C333119,4,20220409,3,1,2,81.32
I155298,C204580,1,20210904,3,6,4,1200.32
I289508,C308014,1,20210106,2,9,5,1500.4
I160255,C150023,1,20221009,1,2,1,300.08
I284384,C166996,5,20211201,3,1,5,26.15
I581862,C198819,1,20220809,3,10,5,1500.4
I250207,C967113,4,20211003,1,5,3,121.98
I105247,C695110,2,20210801,2,3,3,1800.51
I305033,C257188,1,20211206,2,1,5,1500.4
I339224,C140390,4,20220312,3,6,2,81.32
I260648,C262416,1,20210903,3,10,1,300.08
I209906,C288506,2,20230301,2,6,4,2400.68
I101620,C104200,1,20211208,2,1,4,1200.32
I694147,C185157,6,20220101,3,4,4,143.36
I324801,C176252,6,20211206,1,10,5,179.2
I107519,C381213,5,20220307,3,5,1,5.23
I118619,C129002,1,20210205,2,6,1,300.08
I795699,C775993,1,20220711,3,1,3,900.24
I527573,C184974,1,20220808,1,1,5,1500.4
I153146,C673620,4,20221011,3,1,4,162.64
I289910,C184617,1,20220109,1,5,1,300.08
